timestamp_utc,ME,NH,VT,CT,RI,SEMA,WCMA,NEMA_BOST
2026-07-23 00:00:00,1675.2128333333333,1603.28475,681.54125,4624.69825,1338.4139166666666,2383.411833333333,2250.5878333333335,3765.218833333334
2026-07-23 01:00:00,1602.0595,1498.2575,666.551,4321.047833333333,1263.7923333333333,2278.6529166666664,2134.387666666667,3494.4492499999997
2026-07-23 02:00:00,1469.9712499999998,1351.8474166666667,622.4678333333333,3880.2005000000004,1138.795,2077.874166666667,1943.4654166666667,3185.14625
2026-07-23 03:00:00,1351.2034999999998,1217.73275,567.9310833333334,3447.73825,1018.4218333333333,1865.4509166666667,1779.25875,2917.8753333333334
2026-07-23 04:00:00,1271.9419166666667,1127.0635833333333,539.7811666666666,3102.3306666666667,929.1566666666668,1675.7059166666668,1667.42825,2713.8390833333333
2026-07-23 05:00:00,1214.0136666666667,1065.1218333333334,513.8558333333334,2857.349833333333,869.8069999999999,1546.5906666666667,1577.4091666666666,2560.8725833333333
2026-07-23 06:00:00,1178.6669166666668,1023.8526666666667,496.61116666666663,2691.936166666667,823.6105833333332,1462.9425,1497.1550833333333,2445.338166666667
2026-07-23 07:00:00,1161.8895833333333,999.2050833333333,489.48258333333337,2574.5457499999998,791.1906666666667,1409.3922499999999,1460.9333333333334,2365.76175
2026-07-23 08:00:00,1173.9176666666667,1010.02,494.33225,2537.9554166666667,784.4948333333333,1403.2008333333333,1460.6861666666666,2355.3249166666665
2026-07-23 09:00:00,1208.1064166666667,1058.4195833333333,520.9106666666667,2623.005333333333,798.2592500000001,1443.5904166666667,1508.6409166666665,2438.262666666667
2026-07-23 10:00:00,1214.4840833333333,1144.9783333333332,536.774,2797.4457500000003,821.1636666666667,1501.7974166666665,1563.9576666666665,2589.06625
2026-07-23 11:00:00,1099.77125,1218.33675,507.2540833333333,2941.5866666666666,808.7246666666666,1470.3424166666666,1520.3425,2723.6841666666664
2026-07-23 12:00:00,907.9164166666666,1236.2768333333333,420.63599999999997,2958.75775,734.3321666666666,1314.9178333333332,1299.2212499999998,2791.7525
2026-07-23 13:00:00,718.7434166666667,1215.36175,332.22808333333336,2867.24775,651.3312500000001,1143.9263333333333,1045.2865,2781.546166666667
2026-07-23 14:00:00,646.1284166666667,1214.8300833333333,269.8265,2854.085833333333,609.7725833333334,1050.05025,879.94025,2780.163666666667
2026-07-23 15:00:00,648.0665833333334,1229.29125,266.97516666666667,2889.0039166666666,606.778,1022.4829166666667,838.2199166666666,2799.8135
2026-07-23 16:00:00,690.97375,1254.4018333333333,265.34233333333333,2992.139333333333,631.8159166666667,1031.2919166666668,850.3639166666667,2856.671166666667
2026-07-23 17:00:00,765.05175,1286.9411666666667,296.68175,3168.9317499999997,676.5269166666667,1107.50125,898.3474166666666,2941.6795
2026-07-23 18:00:00,861.6545833333333,1328.0833333333333,323.60308333333336,3337.1586666666667,732.2823333333334,1227.0300833333333,1001.0457499999999,3040.7478333333333
2026-07-23 19:00:00,898.91525,1380.6878333333334,367.64958333333334,3576.9400833333334,818.6428333333333,1422.9870833333334,1188.93975,3169.8993333333333
2026-07-23 20:00:00,999.9244166666667,1458.3343333333332,414.00966666666665,3864.346916666667,953.82775,1673.0685,1445.7613333333331,3334.867
2026-07-23 21:00:00,1218.4714166666665,1536.061,503.998,4103.089666666667,1074.6660833333333,1947.2281666666668,1736.6390833333332,3456.0764999999997
2026-07-23 22:00:00,1459.3368333333335,1565.5094166666668,609.6544166666666,4194.798,1171.5971666666667,2110.9365000000003,1989.8190000000002,3451.4582499999997
2026-07-23 23:00:00,1570.4799999999998,1530.8588333333335,665.1,4098.479666666667,1176.86675,2128.6090833333333,2084.7050833333333,3362.9144166666665
2026-07-24 00:00:00,1573.119,1475.9171666666668,676.14175,3938.3986666666665,1148.4176666666667,2076.5378333333333,2064.4393333333333,3271.8455833333333
2026-07-24 01:00:00,1503.4381666666666,1392.59275,662.9500833333333,3730.242583333333,1092.4578333333334,1976.3774999999998,2002.063,3160.4399166666667
2026-07-24 02:00:00,1395.33625,1272.7390833333334,624.8671666666667,3404.0074999999997,1007.0491666666667,1805.1501666666666,1856.1581666666668,2953.267333333333
2026-07-24 03:00:00,1275.2205000000001,1154.0220833333333,569.5346666666667,3056.0187499999997,921.2280833333334,1626.9440000000002,1706.0139166666668,2736.8784166666665
2026-07-24 04:00:00,1185.6076666666665,1069.1935,530.3309166666667,2788.0568333333335,849.4584166666667,1487.74875,1584.0086666666666,2548.6323333333335
2026-07-24 05:00:00,1149.1648333333333,1008.9378333333333,508.95533333333333,2592.041083333333,798.7893333333333,1387.0482499999998,1488.3147499999998,2410.67825
2026-07-24 06:00:00,1121.0339999999999,970.7103333333333,491.69866666666667,2460.3960833333335,763.4555833333334,1328.857,1425.2965000000002,2311.75475
2026-07-24 07:00:00,1111.2279166666667,954.8699166666667,485.98025,2387.5229999999997,742.0418333333333,1296.947,1406.0915833333336,2265.6919166666667
2026-07-24 08:00:00,1144.4813333333334,970.3383333333333,498.1308333333333,2387.454833333333,738.85925,1303.8986666666667,1412.1807500000002,2273.0596666666665
2026-07-24 09:00:00,1182.9530833333333,1014.47525,513.7066666666666,2484.3338333333336,753.3485833333334,1340.5056666666667,1448.5826666666665,2340.967666666667
2026-07-24 10:00:00,1195.3187500000001,1098.1443333333334,528.1154166666666,2651.9016666666666,780.2588333333333,1389.7425833333334,1509.0499166666666,2502.78575
2026-07-24 11:00:00,1073.7183333333335,1174.6248333333333,497.27808333333337,2804.6215833333335,782.6231666666666,1390.475416666667,1474.96925,2672.73575
2026-07-24 12:00:00,919.5115833333333,1213.4871666666666,404.16775,2861.2178333333336,728.1135,1275.953,1268.76725,2782.7570833333334
2026-07-24 13:00:00,784.5824166666666,1227.8784166666667,319.2244166666667,2868.2739166666665,670.3025,1161.2515833333334,1067.2549166666665,2859.4282500000004
2026-07-24 14:00:00,712.3390833333333,1252.0382499999998,269.2198333333333,2911.3790833333333,648.3675,1108.1580000000001,924.2636666666667,2928.4330833333333
2026-07-24 15:00:00,738.5499166666667,1282.7441666666666,257.45458333333335,2986.9519999999998,659.4466666666666,1135.9075833333334,869.9754166666667,2970.5172500000003
2026-07-24 16:00:00,785.9259999999999,1317.1285833333334,257.94508333333334,3108.3585,692.1950833333334,1169.1791666666666,890.3094166666666,3027.2080833333334
